TransactionID,CardNumber,CardHolderName,ExpirationDate,TransactionDate,MerchantName,Category,Amount,Currency,Location,Status
d080d7b7-00e2-4ac6-b5a4-3327e2921899,4051829641897755467,Ashley Garcia,07/30,2022-03-27 03:07:55,"Phillips, Reed and Brown",Clothing,2720.67,USD,"Martinville, Nicaragua",Declined
ce53f07b-b110-4978-95de-8c2695028cfd,4621533486006,Grant Carr,05/25,2022-09-24 11:53:17,"Baker, Lane and Torres",Home Improvement,1803.89,USD,"Carterberg, Qatar",Pending
cacaed2a-b37b-4729-997a-9394d74ce0de,3512452354481762,James Smith,12/31,2022-08-14 08:57:16,Wells-Johnson,Healthcare,2593.06,USD,"Port Andre, Solomon Islands",Completed
8b5e7688-7cd7-4f20-8c34-c196371b5361,4091028280254457485,Rhonda Scott,05/33,2022-08-08 20:26:23,Sanders PLC,Education,1369.81,USD,"West Cynthia, Gibraltar",Completed
56a93c5b-47f3-425f-a3f5-948f53cb868a,213116860677878,Tina Castillo,09/28,2023-08-28 01:16:08,Johnson Group,Groceries,1269.89,USD,"Shawville, Philippines",Completed
3d56dd33-c53e-4b41-b401-44a12d965acd,3539201791162397,Robert Richardson,06/26,2024-01-24 18:22:17,Cobb Ltd,Travel,50.01,USD,"Kaitlynmouth, Netherlands",Pending
59b86265-f608-4dc8-a676-2f9184dbce62,3514403287502958,Diane Brown,12/31,2022-07-28 03:38:44,"Glass, Brooks and Blair",Healthcare,3312.41,USD,"Jamesstad, Maldives",Completed
a951376b-beeb-458b-a65a-b28290b2521e,340534773071342,Paula Guzman,10/25,2022-04-29 23:29:12,Snyder LLC,Education,1435.76,USD,"East Danielshire, Latvia",Completed
ef499202-e6d5-47f9-9d9d-27b042c41d2e,4255469090089989,Charles Valentine,05/25,2022-06-26 03:22:23,"Young, Hill and Smith",Education,3498.89,USD,"Lake Brian, United States Minor Outlying Islands",Declined
d7efb02c-ae5d-495a-826f-43cbf94ffae6,4667677061425826589,Megan Henderson,04/24,2022-06-04 08:43:14,Sanchez LLC,Gifts & Donations,1184.17,USD,"Danielbury, Mauritania",Declined
78c2b345-e0c3-4801-8ba2-605cba5561a7,630470825989,William Gordon,11/29,2023-05-17 17:42:36,"Santiago, Carney and Johnson",Entertainment,1081.16,USD,"Stevensmouth, Netherlands",Completed
413c1f29-ced6-48c1-92a9-53e730996725,30374807628790,Robert Gonzalez,04/26,2022-04-02 22:20:59,"Lopez, Compton and Houston",Groceries,1623.99,USD,"Matthewchester, Malta",Completed
aab6dcd9-70af-4395-8f08-bab1c347934a,4857583910828770473,Carl Ryan,05/30,2022-07-22 22:59:48,"Ross, Blair and Schwartz",Sports & Recreation,640.35,USD,"Davidtown, Martinique",Declined
d55a79ef-d790-4e35-9c34-5bc3e0b4931c,2240060268090628,Timothy Gordon,10/30,2022-04-06 00:34:26,Kirby LLC,Online Shopping,4813.47,USD,"Nathanberg, Albania",Declined
ba9a2c64-b185-42b7-9a84-b01d9074315f,3570316514768641,Barbara Evans,05/25,2022-05-02 05:24:48,"Bowers, Curtis and Ward",Home Improvement,1564.52,USD,"North Nicholasstad, Turkmenistan",Completed
c29deb5e-e928-43e5-b4f7-f7fb9a67afae,213119334604635,Michael Whitney,05/29,2022-10-30 03:23:32,Sanford-Wilson,Services,342.32,USD,"North Reginald, New Caledonia",Declined
2e27a888-9aeb-4c01-b113-332211c07ad2,4586445520921,Tammy Martinez,12/24,2023-11-16 03:48:32,Benjamin PLC,Travel,3802.23,USD,"Brownland, Peru",Completed
f46e2f52-08d0-49f4-8000-da489efbdf78,676311503616,Samantha Smith DDS,12/25,2022-12-10 17:42:23,"Cook, White and Brown",Entertainment,1659.97,USD,"Bernardville, Nepal",Declined
1ad46f10-e833-4223-9374-1962ba93fe0a,3572008212251933,Christopher Taylor,09/32,2024-02-02 17:17:49,"Hunt, Adams and Scott",Entertainment,3709.87,USD,"New Harold, Pitcairn Islands",Declined
658d950b-1354-483a-8d93-cb2c60f353d2,30175822048900,Scott Lopez,02/29,2023-08-16 23:08:05,Sanchez-Mcintyre,Clothing,934.03,USD,"Port Ryan, Cyprus",Completed
ab9b8296-27c1-41b6-b6a3-eb8d027c9293,3563896604399513,Joseph Rogers,05/26,2023-05-04 13:19:46,"Adams, Vega and Carpenter",Entertainment,3726.86,USD,"East Dana, British Virgin Islands",Completed
c48943ea-c798-441e-a9fd-27eb0ce14eca,4076183399621734,Jennifer Riley,06/25,2023-04-10 12:28:05,Bray-Molina,Gifts & Donations,2111.04,USD,"North Karentown, Cook Islands",Declined
f87775ff-b5e1-4773-8a70-791be6dd8bdd,3532053455644286,Denise White,01/25,2022-07-25 02:51:20,Powell Inc,Groceries,1115.5,USD,"New Marvinland, Saint Martin",Pending
3e7270cf-d52f-4a42-9237-53d45259dc95,4220031121970892,Wayne Johnson,01/34,2022-03-02 14:30:42,Garcia LLC,Groceries,3715.52,USD,"Port Melissabury, Botswana",Pending
590338eb-9fae-4b52-b334-286924a7ecfb,4789758594596,Ruben Gonzales,12/33,2023-07-11 17:07:55,Taylor-Graham,Gifts & Donations,228.47,USD,"Crosbyland, Antarctica (the territory South of 60 deg S)",Completed
60fd26a2-4389-4168-9874-224a81c93a9c,180063234200251,Jennifer Young,07/29,2022-10-19 15:50:06,Mahoney LLC,Travel,1502.49,USD,"Bradleyview, Tanzania",Pending
3bcdd24d-57eb-4421-9605-b40ee54dc49b,2614528474402157,Michael Bailey,07/24,2023-09-21 07:31:03,Sanders LLC,Utilities,535.17,USD,"Wagnerchester, Morocco",Pending
11cbe777-1abe-4b89-8717-ab1ccdda4521,2250438831019968,Veronica Torres,10/31,2023-05-09 04:06:48,Ruiz-Edwards,Sports & Recreation,467.0,USD,"Sullivanfort, Guatemala",Completed
60afa0f7-018f-4746-b31b-a4d437776b61,4568513099355396,Craig Shelton,08/29,2022-08-09 08:10:35,"Morales, Kemp and Gray",Entertainment,4521.89,USD,"Port Thomastown, Greenland",Completed
8008b395-7c02-41a0-aae9-7d1e0f57389a,213116805062780,Patricia Simpson,02/27,2022-04-11 06:25:37,Goodwin and Sons,Groceries,4043.78,USD,"West Jimmy, Tanzania",Declined
fe15d2b0-0823-41b9-a29b-42778ddb8690,2260536197932787,Hannah Roach,06/31,2022-08-28 10:22:57,"Knapp, Williams and Hill",Healthcare,4419.02,USD,"West Lori, Turkey",Pending
9541d589-95fe-4d69-af67-251c769097f7,343535779418459,Darren Singleton,08/26,2023-06-18 00:33:46,"Gonzalez, Mejia and Obrien",Education,2419.82,USD,"West Elizabeth, Egypt",Completed
4e007451-fbc0-4545-9bfa-18050e73e5ef,344522858890831,Alexandra Herrera,08/29,2022-06-22 23:48:47,Thomas-Andrews,Entertainment,623.76,USD,"South Kaylastad, Finland",Pending
6a34f1d9-d471-4c65-873c-ff99df81b4b4,30310433767917,Stephanie Matthews,05/32,2023-09-24 17:18:12,Carr PLC,Travel,911.69,USD,"Richardville, Bouvet Island (Bouvetoya)",Pending
63fe6c7d-1cce-4673-b6db-aa220f61343c,5191610687680920,Carlos Mason,03/31,2022-10-08 03:40:02,Blair-Drake,Entertainment,1366.92,USD,"Sheltonborough, Guam",Pending
42568879-7caa-4c15-93a5-80ead2646500,3535687796844506,Joshua Ramirez,12/25,2024-02-16 03:43:59,Ball Group,Groceries,2588.97,USD,"Davidfurt, Nauru",Pending
209dacad-de82-440e-b7a5-13b737ba74c6,371358183977860,Barbara Clark,03/26,2023-02-15 21:41:34,Proctor and Sons,Utilities,3764.33,USD,"Garciachester, Uruguay",Pending
cdf86148-9024-4117-94b7-271683cd85b1,30124175113291,Amy Woods,10/28,2023-02-14 07:20:00,Meyer and Sons,Services,1532.25,USD,"Port Mary, Zambia",Completed
42fa663d-78f8-43db-85db-a80c55192b90,180088552615988,Joshua Mejia,08/29,2022-09-16 13:53:29,Dennis-Gutierrez,Groceries,2048.08,USD,"North John, Moldova",Completed
62997554-acd2-4de7-908a-1e80ddfea86d,180002944758125,Thomas Medina,11/25,2022-04-19 23:22:05,Williams-Clark,Electronics,2146.35,USD,"Marvintown, Liberia",Pending
ab2529f7-a62a-4a48-a42e-0991738672e8,3578228274895997,Kent Hernandez,12/26,2022-02-20 13:56:03,Medina LLC,Electronics,715.5,USD,"East Cheryl, Singapore",Pending
8d2da02b-e90a-455d-b35e-00a0b3b956e2,6547082208887476,Ms. Karen Johnson,10/27,2023-03-27 06:46:25,"Martin, Moore and Cooper",Utilities,3184.84,USD,"Ashleyland, India",Pending
36ab989c-7a3f-42ee-92b1-b2d5bdc5ec57,4581405449948,David Conner,02/33,2022-04-18 05:58:34,Murphy-Pena,Services,1272.28,USD,"Port Benjamin, Ukraine",Declined
af4e9ccd-7511-4d12-b2cd-837143f9065d,4816981281857901,Christina Jackson,06/25,2023-06-20 00:48:31,Clark-Johnson,Automotive,4969.38,USD,"Nixonville, French Southern Territories",Declined
166968c4-8835-41bf-9a4a-66529bf0ab2e,4502921836091050,Rodney Adams,10/28,2023-01-28 17:31:56,Williams-Palmer,Electronics,2861.25,USD,"East Michaelville, Cocos (Keeling) Islands",Pending
79eeae37-68a7-4289-a6b1-3362a3a4e317,6011815084896856,Kelly Hammond,05/25,2022-12-27 02:46:44,Gilbert PLC,Online Shopping,2731.34,USD,"Hutchinsonshire, Finland",Pending
4297c43c-bbe2-45e8-b3e6-0c1dbd463ea7,3555637348822935,Kristin Smith,06/32,2024-02-16 13:30:12,Phillips PLC,Clothing,3473.1,USD,"Wilsonmouth, Cote d'Ivoire",Declined
604bd95e-2a97-4e14-ab74-81801821f540,5272236919391185,Mark Mathis,03/30,2023-05-12 14:31:34,"Rivera, Owens and Hernandez",Gifts & Donations,2980.16,USD,"North Edward, Romania",Completed
66fed018-63e1-46e7-a3ef-ea46a5e9568b,378910655902157,Yolanda Lewis,07/29,2023-01-30 18:10:21,Murphy-Baker,Clothing,253.38,USD,"South Leslie, Canada",Completed
7b7cac61-60dd-401a-87cd-97f32612fa18,2296737501718833,William Torres,06/31,2023-06-02 00:18:24,Smith LLC,Groceries,1891.1,USD,"North Grace, Kyrgyz Republic",Completed
412a5d9a-d7cc-480e-9a8f-bb9ca96ef8c6,4800715430961909532,Austin Baxter,12/33,2022-04-16 06:55:46,Atkinson-Powell,Entertainment,445.02,USD,"East Kennethberg, Morocco",Completed
70c83d0d-d095-4c16-b760-66300f648b39,6512012066246136,Mason Williams,08/25,2023-12-21 03:51:58,Gardner-Rodriguez,Electronics,432.65,USD,"Hallland, Senegal",Declined
7c912f0c-8a4f-4a5b-9b87-86c313b87077,3597615420721209,Ashley Reilly,04/30,2022-10-30 21:03:03,Gates-Bennett,Clothing,3789.68,USD,"Joyceland, United States Minor Outlying Islands",Declined
a8c0c1f0-6f1d-4099-ac28-1de3715e9e97,373162610399757,Shane Obrien,09/33,2022-06-05 07:41:21,Howard-Torres,Travel,1475.96,USD,"New Marcus, Venezuela",Pending
d233d245-1f27-4d58-ade8-fc093b3cb71b,4234071176117407,Stephanie Dennis,07/28,2023-08-09 07:15:51,"Jones, Johnson and Owens",Travel,2066.67,USD,"Blackwellchester, China",Completed
65f7049d-440e-49c0-9692-3b26b7a50466,2446159278161544,David Parks,08/26,2022-12-21 12:27:37,Gamble LLC,Services,4293.96,USD,"Port Shanehaven, Christmas Island",Declined
b38226ce-719f-4db1-bd9e-264de24979cc,6530508605652385,Garrett Chavez,12/24,2024-02-17 18:52:08,Pena-Gordon,Dining,2260.09,USD,"Hillhaven, Cameroon",Completed
54d3459d-ad87-4c4d-bc9a-16ff264615aa,180072247931422,Timothy Powell,05/32,2023-08-31 13:05:08,Ewing Group,Entertainment,4096.45,USD,"Pachecoview, Korea",Completed
1fd857d6-5c8c-417c-9802-91e62d2ac0ba,340675329470403,Rhonda Powers,08/24,2022-07-09 22:29:00,Coleman Group,Home Improvement,4563.16,USD,"Myersborough, Lebanon",Declined
f17c0dd7-4d52-43b4-832d-037162c042a3,4397669212293752,Tracy Chapman,02/29,2023-10-23 05:04:44,Fuller-Jones,Automotive,300.32,USD,"Lake Jasonberg, Marshall Islands",Pending
ebac9adb-45b3-44c7-8be3-92729df6024d,6512762710048888,Melissa Nguyen,12/24,2023-02-18 22:20:43,"Gutierrez, Morrison and Nguyen",Groceries,4293.68,USD,"Jeremyview, Niue",Pending
d4bc4283-ddba-4181-bb7c-4766fa5e413f,4385865767673521,Paula Green,01/34,2024-01-06 09:46:06,"Hernandez, Adams and Patrick",Travel,3414.51,USD,"Henryburgh, Belarus",Pending
939811e8-5cd1-433b-9b66-c49f1420fc09,4526011658319995,Megan Gonzalez,02/26,2023-12-25 15:57:37,"Hernandez, Thomas and Diaz",Education,732.07,USD,"Lake Philliphaven, Mauritius",Declined
a20233d0-75f2-4430-98e1-582f760cad65,3566399243301427,Amy Dominguez,03/30,2023-07-25 23:47:28,Rhodes PLC,Utilities,623.76,USD,"Ashleyfurt, Armenia",Declined
8a7543d9-8f01-4d9f-a67c-961817b37807,3538544173426398,Allison Escobar,06/24,2023-03-05 00:14:19,"Miranda, Ortega and Taylor",Utilities,335.34,USD,"Robertsonshire, United States of America",Declined
de8cbb7a-3118-413e-8974-cc63a99ebc3b,4367233584439315,Sophia White,12/24,2023-05-10 14:40:22,Medina-Jackson,Gifts & Donations,752.64,USD,"Richton, Cape Verde",Completed
bdeb16c6-170c-49af-a00c-4986b8620a83,6011650876681905,Glenn Robinson,12/26,2022-07-17 23:54:57,"Simpson, Warren and Blair",Gifts & Donations,4236.72,USD,"Brandonborough, Isle of Man",Declined
27579a17-e89a-41ab-a3b8-5191633bb11b,3508456284474389,Leah Smith,08/32,2023-08-31 23:38:56,"Hensley, Ryan and Cabrera",Groceries,2221.93,USD,"Perryton, El Salvador",Pending
d2e3decd-dd88-4966-b74c-531248e87512,4150000670977472561,Kenneth Cruz,06/33,2023-02-27 12:55:28,Rose LLC,Entertainment,2222.36,USD,"Jeffreybury, South Georgia and the South Sandwich Islands",Declined
d39e62bd-bf4f-4a97-a362-e0f14264f53f,4544842491213260,Aaron Robinson,12/33,2023-03-07 02:00:19,Chan-Lam,Healthcare,2146.66,USD,"West Zacharybury, Andorra",Declined
42844dc2-8b85-4ab9-a922-68d1e3a37b6e,4339941716480,Richard Blankenship,08/33,2022-06-20 10:21:48,Serrano-Mitchell,Automotive,3198.67,USD,"South Jason, Turks and Caicos Islands",Completed
2c859f8a-44be-49e7-abc0-53ff54bbcac9,4506201842232583678,Brenda Riley,12/25,2022-10-02 09:02:13,Miller-Lopez,Automotive,4459.57,USD,"Deborahfurt, Dominican Republic",Pending
0584047c-f61c-4308-87bb-efd04995c7c5,30567274163064,Leslie Rice,02/24,2023-05-16 16:04:29,Smith LLC,Sports & Recreation,1555.4,USD,"North Maria, Fiji",Declined
6a1588de-31e1-49df-9caa-0f6bdac2f90f,30439498766462,Robin Martin,04/27,2023-03-04 00:04:32,Jimenez-Glover,Home Improvement,3108.34,USD,"Greermouth, Equatorial Guinea",Pending
707cb1bb-32f6-4b5f-9691-9212e9cf274a,180054202205471,Wanda James,09/26,2023-04-22 07:02:38,Rivera Group,Electronics,1227.87,USD,"Friedmantown, Central African Republic",Declined
93cf666f-fcc0-42c9-a6f0-cbbe3f1d7435,4001266902851,Mary Williams,09/26,2023-12-22 01:18:11,Potts LLC,Education,967.91,USD,"East Haydenhaven, Slovenia",Declined
abefe2db-4f4a-448e-82a4-b1b512f154be,060468568591,Connie Lopez,10/30,2024-02-17 05:12:40,Mitchell Group,Healthcare,987.82,USD,"Ronnieton, Saint Barthelemy",Pending
72ab79fd-ab4d-4750-9b78-6dd895ad42f6,060463046718,Michael Lopez,06/25,2023-08-22 16:32:00,"Joyce, Anderson and Miller",Healthcare,3663.83,USD,"South Carolside, Belize",Declined
e6625c49-cbae-466a-b384-c832f89be456,4813489904687476,Teresa Mora,08/26,2022-06-24 09:21:04,Sherman-Reed,Clothing,4033.38,USD,"North Jessicashire, Trinidad and Tobago",Completed
482a4553-f8b2-45f6-9d9a-2be4ac0e1619,676251767981,Devin Smith,11/29,2022-03-23 02:11:20,Flynn-Yang,Travel,1059.56,USD,"Stanleyport, Madagascar",Completed
3e7cddb0-ab29-4779-a43c-b58a5d835052,348888052696753,Adam Day,01/28,2023-11-11 02:12:36,Leblanc-Clay,Education,4878.74,USD,"South Larryberg, Antigua and Barbuda",Pending
7bf3782d-42b6-48ba-b024-a41610d4dab5,4701895484395410,Anthony Guerrero,05/26,2023-12-27 11:49:11,Golden-Brown,Utilities,3352.97,USD,"New Coreyborough, Albania",Pending
5b40b4ed-8db9-40b2-acda-97727ba46e5a,3599312888981503,Christian Williamson,11/27,2024-02-02 02:09:46,Petersen LLC,Groceries,802.62,USD,"Port John, Kiribati",Declined
e56eac97-118b-4eff-99e8-9f2321305b10,3505154799212724,David Diaz,03/26,2022-06-03 23:32:22,"Jones, Ford and Tate",Services,4680.46,USD,"Thomasmouth, Australia",Declined
31a42608-601f-4825-bc67-29089068294c,4142044848318852,Jeremy Navarro,10/27,2022-02-22 02:12:01,Torres-Hodge,Clothing,2205.32,USD,"New Steven, Djibouti",Completed
bf270aee-727b-4e22-835d-773b2bc31e22,30492372970510,Nathan Hogan,09/30,2023-02-16 23:42:31,"Stanley, Weaver and Barrett",Sports & Recreation,313.1,USD,"West Susanhaven, Vietnam",Completed
3197bdff-2c27-41d6-b169-fc8c0405dd3a,30011167472886,William Walters,10/32,2024-02-18 21:21:45,Pena-Silva,Home Improvement,2393.58,USD,"South Lisaport, Malaysia",Pending
4232370a-2927-48c7-afde-4a22aa89a000,2299878738500482,Julia Alvarez,09/26,2022-07-06 18:18:26,"Williams, Murray and Orr",Travel,1180.35,USD,"West Jessica, Eritrea",Pending
7895c608-f8b9-45e5-aaad-a9396f60ab40,4607647631048797,Anthony Powell,10/24,2022-12-09 19:11:37,Smith Group,Healthcare,3047.53,USD,"Port Andrea, Finland",Completed
0b9a2ce7-09a9-4cbf-a459-af3245bf0946,374607356335018,Andrea Hurst,08/32,2022-07-24 00:03:37,Huang-Sullivan,Services,1829.8,USD,"West Vanessa, Marshall Islands",Declined
8e4572fa-6ac0-401e-8553-4ec8383199f0,341308648352461,Steven Miller,09/26,2023-02-20 14:57:10,Jackson-Pearson,Travel,219.3,USD,"New Morganhaven, Comoros",Completed
37be6d6d-e239-45db-85f2-941ed59a1d65,379670402133204,Lisa Mcdaniel,09/31,2023-11-05 19:53:40,Jackson-Freeman,Home Improvement,1717.54,USD,"Lake Jacqueline, Heard Island and McDonald Islands",Pending
705a1c81-b422-47b7-a27c-3b0c80456d26,5268089887058336,Luis Reese,08/31,2022-06-01 15:32:18,"Smith, Anderson and Smith",Online Shopping,4423.03,USD,"Dennisview, Nicaragua",Declined
768b694a-c34a-4c62-be76-8a74af6c50ae,349224683646976,Scott Grant,08/25,2023-10-03 13:48:46,"Morris, Walker and Gilbert",Online Shopping,4754.83,USD,"Port Anthonystad, Puerto Rico",Pending
94bd38b2-b749-4b29-a208-b7a628ab814a,4969814822367392,Angela Reyes,01/34,2023-01-03 00:16:05,Little Ltd,Utilities,982.14,USD,"Fosterfort, Solomon Islands",Completed
1c0628f4-9d0b-4082-a0c1-a96f063e2afb,370029449238592,Michael Williams,09/33,2022-04-28 04:31:18,Thomas-Weaver,Travel,3556.21,USD,"Lake Stephanie, Syrian Arab Republic",Pending
4373a44b-779c-4cd7-af68-ef2ec1d22598,4755801780977302101,Mark Miller,07/31,2023-09-16 15:20:57,Simmons-Rose,Electronics,2986.25,USD,"Harrisonstad, Bangladesh",Completed
82851e83-d84a-4400-b649-1882682487a8,4512709492895791,Anthony Welch,03/30,2022-06-12 02:01:49,Powell-Bradford,Groceries,2517.76,USD,"Lake Charleston, Seychelles",Declined
907d226a-1868-4a19-a1ca-ee647aa9550a,4518100162174358,Christy Becker,09/30,2023-07-11 02:20:22,Perez-Kelly,Clothing,4467.3,USD,"New Michelle, Gambia",Completed
d92910e8-fe95-4fc7-9f5d-283fac48a903,6011085868569653,Isaac Skinner,11/32,2022-04-20 19:11:59,"Larson, Solis and Cooper",Entertainment,4806.42,USD,"West Leslieborough, United Arab Emirates",Pending
0b3b77b0-d627-4336-9f86-9e6627936412,30598568463456,Joshua French,03/25,2022-12-26 07:59:32,Maynard and Sons,Gifts & Donations,1225.21,USD,"Ianshire, China",Pending
9214d924-60c4-4505-9dc6-6322425ef77c,6599094472079471,Denise Merritt,02/28,2022-05-28 00:05:48,"Yu, Skinner and Colon",Education,1406.02,USD,"South Billy, Tanzania",Declined
a26857cf-4ff2-4c75-80a6-97c939eb3f50,4221418837037700969,Kristin Greer,05/31,2022-04-01 20:59:48,King-Rivas,Services,1289.87,USD,"Klineland, Syrian Arab Republic",Declined
b06ac110-cfdd-41a4-a45e-53c5f4b26994,3599901647159417,Scott Martinez,12/33,2022-09-30 16:00:13,Wolfe-Campbell,Sports & Recreation,2968.55,USD,"South Kimberly, Djibouti",Pending
d6c2e2e7-f04d-48ab-b2f0-03eca8dc46a6,3599944453282519,Jessica Rodriguez,07/27,2023-06-26 09:38:36,Doyle Ltd,Utilities,3642.06,USD,"North Jacobfurt, Malta",Completed
d9a3e21b-db60-4a2f-b2e6-eacf2f55d923,4369519927962783,Natalie Brown,06/27,2022-04-07 08:39:39,Lopez Ltd,Electronics,3117.85,USD,"Ortizfort, Russian Federation",Completed
446b8097-2422-4b0c-988b-52450bfbc63b,675929925344,Rodney Sanders,05/25,2023-11-25 20:23:13,Harvey-Morris,Sports & Recreation,4619.41,USD,"New John, Algeria",Pending
f4d5f1a2-7f27-4b06-8e6d-94b112d21b26,2277780235534772,Jessica Bell,08/30,2022-12-23 05:01:00,"Lewis, Owens and Bass",Entertainment,2168.3,USD,"Donnaland, Russian Federation",Pending
db558f9f-e839-4b3c-bfd3-9f1a5b3f962c,213132724422567,Allison Miller,06/33,2023-05-10 18:32:24,Tate and Sons,Sports & Recreation,208.24,USD,"Matthewport, Guernsey",Pending
a1734078-50e8-42d6-b520-b3d9c55a2bc2,3545888348023254,Kimberly Johnson,07/33,2022-03-13 20:10:15,"Mullen, Morton and Hogan",Electronics,3665.1,USD,"East Charles, Mauritania",Declined
210fc7d6-7d70-49bb-aaa7-01157ad6037d,4528404128196168,Brianna Anderson,12/32,2022-12-10 13:07:36,Franklin LLC,Groceries,4769.07,USD,"Coleburgh, Belgium",Pending
f04f396e-5846-4d26-8c92-2355cedb3042,4403678316200425,Albert Nguyen,12/29,2023-12-25 11:36:30,"Washington, Lawson and Sosa",Groceries,1177.94,USD,"Clairechester, Bermuda",Completed
47e0b902-e51c-451a-bc94-824bdaa5eebf,377344116921948,Jay Young,12/28,2022-12-20 19:07:13,"Cummings, Craig and Collins",Online Shopping,4111.56,USD,"Lake Nathan, Western Sahara",Declined
e8f4275c-b6e3-46de-a97d-2924fe94390e,3576136860009265,Sandra Bernard,05/32,2022-07-29 23:19:04,Hogan-Johnson,Sports & Recreation,3451.95,USD,"Port Candiceport, Tokelau",Pending
9547b851-115a-4d62-90d3-c9b3ffceafe4,4346345515483,Kurt Cruz,11/29,2022-10-02 08:53:04,Bell and Sons,Groceries,4151.38,USD,"South Mary, Rwanda",Completed
353ec1b5-0a62-4fb1-a34e-c962dfd9aca4,5378802969846940,Heather Kim,09/27,2022-11-14 07:45:44,Montgomery Ltd,Education,887.74,USD,"West Jamiefort, Taiwan",Pending
27681f9d-ca7d-4794-a91b-b0aeb54356af,30529031768817,Catherine Robinson,11/25,2023-05-12 23:53:22,Brown LLC,Utilities,2726.81,USD,"Port Marcus, Puerto Rico",Pending
c6c62110-8445-4677-8073-eaf16ab6d43e,38854011069461,Joseph Thompson,04/27,2023-01-18 21:00:09,Kaiser Ltd,Utilities,1836.24,USD,"West Robert, Lao People's Democratic Republic",Pending
5449bf56-3969-4a47-bd0f-b19002bde4d9,4838586281981,Mrs. Stephanie Mcdonald,04/28,2023-05-01 18:35:39,Johns Ltd,Automotive,1773.26,USD,"Port Stephaniemouth, Philippines",Pending
c5a9eb44-62ea-477e-91e7-e56b322c654c,3563094954280786,Billy Lewis,05/24,2023-07-26 19:41:54,Graves-Black,Groceries,1388.75,USD,"Richardsonstad, Dominica",Pending
db9277b4-2f41-46f7-9655-f724273e7b35,502048250174,John Lamb PhD,03/25,2023-12-06 22:25:54,Williams Group,Gifts & Donations,567.92,USD,"Thomasberg, Chile",Completed
4156ad5b-2822-4744-9c93-bcf407276c70,6525909252107623,Lori Mclaughlin,01/33,2023-03-01 01:19:34,Dominguez-Shaffer,Utilities,1397.11,USD,"South Amy, Senegal",Pending
67b9f729-1c7f-40d2-b8ab-bd39e1d2908b,6526932864276742,Brandon Scott,05/32,2022-07-15 12:22:54,Moody-Cook,Automotive,163.72,USD,"South Kenneth, Lao People's Democratic Republic",Pending
e49876bc-f05a-4197-b960-59b07abfcbc8,4949880142304212,Robert Clark Jr.,07/28,2024-02-06 23:24:36,Moore-Meza,Home Improvement,2655.8,USD,"South James, San Marino",Pending
d4351200-abbe-4810-93dd-de11868ffb4a,6011776828460708,Amber Taylor DDS,11/24,2023-01-25 01:42:29,"Rodriguez, Short and Smith",Groceries,364.44,USD,"West Jasonfort, Wallis and Futuna",Completed
